,user,date,items
1764,2858,2020-08-06T19:37:37+05:30,"[21252, 21262]"
1765,2858,2020-08-06T13:45:40+05:30,[21263]
1766,2858,2020-08-06T13:39:27+05:30,[21264]
1767,2858,2020-08-06T13:32:59+05:30,"[21251, 21253, 22198]"
1768,2858,2020-08-06T12:51:39+05:30,[21251]
1769,2858,2020-08-06T12:15:52+05:30,"[21675, 21252]"
1770,2858,2020-08-06T12:05:07+05:30,"[21765, 21253]"
1771,2858,2020-08-05T16:24:04+05:30,[22198]
1772,2858,2020-08-05T14:30:46+05:30,[21252]
1773,2858,2020-08-05T13:04:59+05:30,[21302]
1774,2858,2020-08-05T12:18:27+05:30,"[21266, 21263]"
1775,2858,2020-08-05T11:59:56+05:30,"[21253, 21694]"
1776,2858,2020-08-01T13:44:18+05:30,[21251]
1777,2858,2020-08-01T12:19:22+05:30,[21765]
1778,2858,2020-08-01T11:59:27+05:30,"[21264, 21252]"
1779,2858,2020-08-01T11:52:41+05:30,"[21252, 21262]"
1780,2858,2020-08-01T11:29:08+05:30,[21267]
1781,2858,2020-08-01T11:10:11+05:30,"[21267, 21262]"
1782,2858,2020-07-31T13:05:42+05:30,"[21264, 21263]"
1783,2858,2020-07-31T10:56:01+05:30,[21302]
1784,2858,2020-07-30T17:27:02+05:30,[21251]
1785,2858,2020-07-30T15:34:42+05:30,"[21234, 21251, 21252]"
1786,2858,2020-07-30T15:14:24+05:30,[21252]
1787,2858,2020-07-30T13:13:54+05:30,"[21264, 21302]"
1788,2858,2020-07-30T12:18:47+05:30,"[21253, 21263]"
1789,2858,2020-07-29T19:22:21+05:30,"[21267, 21252]"
1790,2858,2020-07-29T19:07:28+05:30,[21253]
1791,2858,2020-07-29T12:21:16+05:30,[21251]
1792,2858,2020-07-29T11:50:02+05:30,"[21679, 21263]"
1793,2858,2020-07-28T19:44:15+05:30,"[21253, 22198]"
1794,2858,2020-07-28T17:14:06+05:30,[21251]
1795,2858,2020-07-28T11:57:26+05:30,"[21264, 21251]"
1796,2858,2020-07-28T10:55:57+05:30,"[21253, 21413]"
1797,2858,2020-07-28T10:51:51+05:30,"[21267, 21252]"
1798,2858,2020-07-27T18:48:03+05:30,"[21251, 21253, 21263]"
1799,2858,2020-07-27T13:57:21+05:30,"[21679, 21413, 21263]"
1800,2858,2020-07-27T11:44:54+05:30,[21252]
1801,2858,2020-07-27T11:29:15+05:30,"[21264, 21267, 21263]"
1802,2858,2020-07-27T11:23:03+05:30,"[21267, 21262, 21263]"
1803,2858,2020-07-25T18:38:45+05:30,"[21266, 21251, 21252]"
1804,2858,2020-07-25T16:54:31+05:30,[21253]
1805,2858,2020-07-25T13:59:36+05:30,"[21264, 21251]"
1806,2858,2020-07-25T11:49:07+05:30,[21251]
1807,2858,2020-07-24T14:06:17+05:30,[21251]
1808,2858,2020-07-24T10:35:59+05:30,[21263]
1809,2858,2020-07-23T18:14:59+05:30,[21302]
1810,2858,2020-07-23T13:17:04+05:30,"[21264, 21676, 21413]"
1811,2858,2020-07-23T13:09:51+05:30,"[21253, 21413]"
1812,2858,2020-07-23T12:54:10+05:30,"[21267, 21253, 21262]"
1813,2858,2020-07-23T11:50:56+05:30,[21263]
1814,2858,2020-07-22T17:25:01+05:30,"[21253, 21263]"
1815,2858,2020-07-22T17:24:53+05:30,"[21253, 21263]"
1816,2858,2020-07-22T14:08:53+05:30,"[21264, 21252]"
1817,2858,2020-07-22T14:02:25+05:30,"[21264, 21251]"
1818,2858,2020-07-22T13:04:11+05:30,[21263]
1819,2858,2020-07-22T12:45:43+05:30,"[21302, 21267, 21262]"
1820,2858,2020-07-22T11:40:10+05:30,"[21252, 21253]"
1821,2858,2020-07-21T16:04:52+05:30,[21234]
1822,2858,2020-07-21T15:52:06+05:30,[21263]
1823,2858,2020-07-21T13:51:17+05:30,[21262]
1824,2858,2020-07-21T13:45:10+05:30,[21252]
1825,2858,2020-07-21T13:28:33+05:30,"[21252, 21253]"
1826,2858,2020-07-21T11:25:04+05:30,"[21413, 21253, 21263]"
1827,2858,2020-07-20T17:51:08+05:30,[21253]
1828,2858,2020-07-20T17:29:31+05:30,[21565]
1829,2858,2020-07-20T16:19:38+05:30,"[21252, 21253]"
1830,2858,2020-07-20T16:00:56+05:30,"[21253, 21263]"
1831,2858,2020-07-20T14:48:29+05:30,"[21264, 21302]"
1832,2858,2020-07-20T14:25:52+05:30,"[21252, 21253]"
1833,2858,2020-07-20T14:02:25+05:30,[21253]
1834,2858,2020-07-20T13:20:03+05:30,"[21267, 21262]"
1835,2858,2020-07-20T12:53:32+05:30,[21251]
1836,2858,2020-07-20T12:43:19+05:30,[21253]
1837,2858,2020-07-20T12:20:28+05:30,[21263]
1838,2858,2020-07-18T16:59:03+05:30,[19444]
1839,2858,2020-07-18T13:08:52+05:30,"[21252, 21253, 21262]"
1840,2858,2020-07-18T12:19:41+05:30,"[21264, 21765, 21253, 21302]"
1841,2858,2020-07-17T16:55:12+05:30,"[21252, 21262]"
1842,2858,2020-07-17T14:26:41+05:30,[21252]
1843,2858,2020-07-17T13:41:19+05:30,[21264]
1844,2858,2020-07-17T13:35:37+05:30,[21252]
1845,2858,2020-07-17T11:44:30+05:30,[21302]
1846,2858,2020-07-17T11:13:45+05:30,"[21264, 21263]"
1847,2858,2020-07-17T10:37:45+05:30,[21413]
1848,2858,2020-07-16T17:51:35+05:30,[21253]
1849,2858,2020-07-16T17:31:13+05:30,"[21251, 21263]"
1850,2858,2020-07-16T14:24:49+05:30,"[21252, 21262]"
1851,2858,2020-07-16T13:27:47+05:30,"[21252, 21253]"
1852,2858,2020-07-16T12:15:28+05:30,"[21251, 21694]"
1853,2858,2020-07-16T12:06:00+05:30,"[21264, 21694, 21263]"
1854,2858,2020-07-15T13:47:25+05:30,"[21264, 21252, 21253]"
1855,2858,2020-07-15T13:11:54+05:30,"[21264, 21253]"
1856,2858,2020-07-15T10:59:21+05:30,"[21266, 21253, 21263]"
1857,2858,2020-07-15T09:18:46+05:30,"[21253, 21262, 21263]"
1858,2858,2020-07-14T18:57:16+05:30,[21252]
1859,2858,2020-07-14T17:39:26+05:30,"[19320, 19443]"
1860,2858,2020-07-14T16:20:01+05:30,[21253]
1861,2858,2020-07-14T16:16:42+05:30,[21264]
1862,2858,2020-07-14T13:27:30+05:30,[21263]
1863,2858,2020-07-14T12:02:27+05:30,[21253]
1864,2858,2020-07-14T11:54:23+05:30,[21252]
1865,2858,2020-07-14T11:46:53+05:30,[20060]
1866,2858,2020-07-14T11:05:47+05:30,[21253]
1867,2858,2020-07-14T10:40:09+05:30,"[21267, 21252, 21262]"
1868,2858,2020-07-13T15:35:16+05:30,"[21267, 21262]"
1869,2858,2020-07-13T12:05:40+05:30,[21253]
1870,2858,2020-07-13T11:54:49+05:30,[21253]
1871,2858,2020-07-13T11:45:33+05:30,"[21252, 21262]"
1872,2858,2020-07-11T18:14:01+05:30,"[21252, 21253]"
1873,2858,2020-07-11T17:58:14+05:30,"[21267, 21252]"
1874,2858,2020-07-11T14:19:20+05:30,[21252]
1875,2858,2020-07-11T12:48:59+05:30,[21251]
1876,2858,2020-07-11T10:42:46+05:30,[21302]
1877,2858,2020-07-10T17:53:00+05:30,[21252]
1878,2858,2020-07-10T16:28:34+05:30,"[21251, 21252, 21253, 21263]"
1879,2858,2020-07-10T14:15:59+05:30,[21262]
1880,2858,2020-07-10T10:56:36+05:30,[21413]
1881,2858,2020-07-10T10:17:14+05:30,[21264]
1882,2858,2020-07-09T18:36:33+05:30,"[21253, 21302, 21413]"
1883,2858,2020-07-09T12:54:50+05:30,[21267]
1884,2858,2020-07-09T11:03:16+05:30,"[21413, 21302]"
1885,2858,2020-07-08T18:46:12+05:30,"[21267, 21262]"
1886,2858,2020-07-08T18:31:41+05:30,[21302]
1887,2858,2020-07-08T18:01:55+05:30,"[21251, 21252]"
1888,2858,2020-07-08T11:33:46+05:30,[20131]
1889,2858,2020-07-07T18:06:11+05:30,"[21264, 21263]"
1890,2858,2020-07-07T17:39:17+05:30,"[21264, 21263]"
1891,2858,2020-07-07T15:48:35+05:30,[21252]
1892,2858,2020-07-07T15:12:37+05:30,[21263]
1893,2858,2020-07-07T14:42:48+05:30,[21252]
1894,2858,2020-07-07T12:51:45+05:30,"[21251, 21262, 21263]"
1895,2858,2020-07-07T12:01:39+05:30,"[21253, 21262, 21263, 21266, 21267]"
1896,2858,2020-07-06T17:11:19+05:30,"[21251, 21252]"
1897,2858,2020-07-06T16:45:35+05:30,[21251]
1898,2858,2020-07-06T16:30:44+05:30,[20059]
1899,2858,2020-07-06T15:55:32+05:30,"[21251, 21252]"
1900,2858,2020-07-06T13:07:16+05:30,[21264]
1901,2858,2020-07-06T13:00:42+05:30,[21302]
1902,2858,2020-07-04T18:47:26+05:30,[21302]
1903,2858,2020-07-04T11:44:13+05:30,[21251]
1904,2858,2020-07-03T13:39:48+05:30,"[21264, 21263]"
1905,2858,2020-07-03T10:43:24+05:30,[21252]
1906,2858,2020-07-02T19:30:21+05:30,"[21264, 21302, 21263]"
1907,2858,2020-07-02T17:47:21+05:30,[21251]
1908,2858,2020-07-02T17:23:17+05:30,"[21264, 21302]"
1909,2858,2020-07-02T15:36:15+05:30,[21263]
1910,2858,2020-07-02T13:56:57+05:30,"[21252, 21253]"
1911,2858,2020-07-01T14:39:55+05:30,"[20117, 20118]"
1912,2858,2020-06-30T14:39:48+05:30,[21251]
1913,2858,2020-06-30T10:34:37+05:30,[20116]
1914,1456,2020-09-17T13:55:55+05:30,"[21253, 21302]"
1915,1456,2020-09-16T19:49:47+05:30,[20976]
1916,1456,2020-09-16T14:28:54+05:30,"[21252, 23311]"
1917,1456,2020-09-15T19:56:04+05:30,[20976]
1918,1456,2020-09-15T19:41:45+05:30,[20976]
1919,1456,2020-09-14T19:44:43+05:30,"[20976, 21251]"
1920,1456,2020-09-14T15:50:49+05:30,[21263]
1921,1456,2020-09-14T13:40:02+05:30,[21252]
1922,1456,2020-09-12T19:27:30+05:30,[20976]
1923,1456,2020-09-12T12:27:15+05:30,"[21264, 21251]"
1924,1456,2020-09-11T19:36:08+05:30,[20976]
1925,1456,2020-09-11T11:39:29+05:30,[21253]
1926,1456,2020-09-10T19:52:31+05:30,[20976]
1927,1456,2020-09-10T17:12:10+05:30,"[21253, 21263]"
1928,1456,2020-09-09T19:49:15+05:30,[20976]
1929,1456,2020-09-08T19:32:51+05:30,[20976]
1930,1456,2020-09-08T14:48:51+05:30,[21251]
1931,1456,2020-09-07T19:39:44+05:30,[20976]
1932,1456,2020-09-07T18:48:11+05:30,[21679]
1933,1456,2020-09-07T14:19:11+05:30,"[21675, 21676]"
1934,1456,2020-09-05T19:35:21+05:30,[20976]
1935,1456,2020-09-04T18:45:00+05:30,[21252]
1936,1456,2020-09-04T15:51:46+05:30,[21253]
1937,1456,2020-09-03T19:54:50+05:30,[20976]
1938,1456,2020-09-03T14:03:36+05:30,[21251]
1939,1456,2020-09-03T11:57:11+05:30,[21251]
1940,1456,2020-09-02T20:40:18+05:30,[20976]
1941,1456,2020-09-02T14:33:58+05:30,[21251]
1942,1456,2020-09-01T19:55:04+05:30,[20976]
1943,1456,2020-09-01T10:01:04+05:30,"[21267, 21262]"
1944,1456,2020-08-31T18:44:26+05:30,[21252]
1945,1456,2020-08-31T18:16:26+05:30,[21413]
1946,1456,2020-08-31T17:10:37+05:30,"[21252, 21253]"
1947,1456,2020-08-30T20:45:06+05:30,[20976]
1948,1456,2020-08-29T20:00:46+05:30,[20976]
1949,1456,2020-08-29T13:22:08+05:30,[21253]
1950,1456,2020-08-29T12:28:26+05:30,[21264]
1951,1456,2020-08-29T12:05:04+05:30,[22210]
1952,1456,2020-08-28T19:26:07+05:30,[20976]
1953,1456,2020-08-28T15:58:51+05:30,[21676]
1954,1456,2020-08-27T20:17:55+05:30,[20976]
1955,1456,2020-08-26T19:41:10+05:30,[20976]
1956,1456,2020-08-26T18:34:53+05:30,[22228]
1957,1456,2020-08-26T14:47:02+05:30,[21263]
1958,1456,2020-08-25T19:34:15+05:30,[20976]
1959,1456,2020-08-25T12:54:30+05:30,"[21267, 21262]"
1960,1456,2020-08-24T19:43:44+05:30,[20976]
1961,1456,2020-08-24T17:24:30+05:30,[21262]
1962,1456,2020-08-24T13:55:29+05:30,[21251]
1963,1456,2020-08-22T19:10:20+05:30,[20976]
1964,1456,2020-08-22T11:04:49+05:30,[21302]
1965,1456,2020-08-21T19:42:08+05:30,[20976]
1966,1456,2020-08-21T12:04:51+05:30,"[22210, 21267]"
1967,1456,2020-08-20T19:21:13+05:30,[20976]
1968,1456,2020-08-19T19:07:47+05:30,[20976]
1969,1456,2020-08-19T16:11:07+05:30,"[21251, 21263]"
1970,1456,2020-08-18T20:36:53+05:30,[20976]
1971,1456,2020-08-17T20:01:24+05:30,[20976]
1972,1456,2020-08-17T18:31:42+05:30,[20121]
1973,1456,2020-08-14T20:02:05+05:30,[20976]
1974,1456,2020-08-14T11:01:50+05:30,"[21253, 21302]"
1975,1456,2020-08-13T19:42:13+05:30,[20976]
1976,1456,2020-08-13T18:35:26+05:30,[21302]
1977,1456,2020-08-13T15:28:51+05:30,[21679]
1978,1456,2020-08-12T20:05:20+05:30,[20976]
1979,1456,2020-08-11T19:58:08+05:30,[20976]
1980,1456,2020-08-11T18:36:35+05:30,"[21251, 21302]"
1981,1456,2020-08-11T15:38:43+05:30,"[21675, 21676, 21679]"
1982,1456,2020-08-10T18:39:02+05:30,"[22232, 21253]"
1983,1456,2020-08-10T10:30:39+05:30,"[21264, 21262]"
1984,1456,2020-08-08T19:16:18+05:30,[20976]
1985,1456,2020-08-08T18:47:28+05:30,"[21251, 21263]"
1986,1456,2020-08-07T17:43:26+05:30,"[21267, 21262]"
1987,1456,2020-08-07T17:38:55+05:30,"[21252, 21262]"
1988,1456,2020-08-06T12:13:04+05:30,[21251]
1989,1456,2020-08-05T20:52:03+05:30,"[21264, 21251, 21262]"
1990,1456,2020-08-05T19:45:24+05:30,"[20146, 19978, 20975]"
1991,1456,2020-08-05T12:17:08+05:30,[21252]
1992,1456,2020-08-04T20:14:45+05:30,[20976]
1993,1456,2020-08-04T10:52:03+05:30,[21262]
1994,1456,2020-08-02T19:11:05+05:30,[21252]
1995,1456,2020-08-01T20:01:52+05:30,[20976]
1996,1456,2020-08-01T15:57:06+05:30,"[21252, 21302]"
1997,1456,2020-07-31T19:47:22+05:30,[21302]
1998,1456,2020-07-31T17:49:28+05:30,[20976]
1999,1456,2020-07-30T19:45:51+05:30,[20976]
2000,1456,2020-07-30T12:55:34+05:30,[21252]
2001,1456,2020-07-30T11:57:12+05:30,[21252]
2002,1456,2020-07-29T20:06:03+05:30,[20976]
2003,1456,2020-07-29T19:05:05+05:30,[20976]
2004,1456,2020-07-29T16:35:54+05:30,[21251]
2005,1456,2020-07-29T13:41:34+05:30,[21565]
2006,1456,2020-07-29T11:59:08+05:30,[21251]
2007,1456,2020-07-28T16:33:22+05:30,[20976]
2008,1456,2020-07-27T13:51:16+05:30,[21252]
2009,1456,2020-07-27T13:32:44+05:30,[21253]
2010,1456,2020-07-27T13:25:06+05:30,[21251]
2011,1456,2020-07-27T12:55:39+05:30,"[21251, 21302]"
2012,1456,2020-07-27T10:49:50+05:30,"[21264, 21263]"
2013,1456,2020-07-25T18:37:41+05:30,[20976]
2014,1456,2020-07-25T14:01:08+05:30,[21253]
2015,1456,2020-07-25T13:49:17+05:30,[21262]
2016,1456,2020-07-25T12:14:50+05:30,[21252]
2017,1456,2020-07-24T19:53:10+05:30,[20976]
2018,1456,2020-07-24T17:23:18+05:30,[20121]
2019,1456,2020-07-24T16:42:03+05:30,[21413]
2020,1456,2020-07-23T17:33:36+05:30,"[21251, 21252, 21262]"
2021,1456,2020-07-23T16:28:35+05:30,"[21253, 21302]"
2022,1456,2020-07-23T13:25:24+05:30,"[21264, 21302]"
2023,1456,2020-07-23T12:11:34+05:30,"[21264, 21302]"
2024,1456,2020-07-22T20:11:08+05:30,[20976]
2025,1456,2020-07-22T13:38:21+05:30,[21252]
2026,1456,2020-07-21T18:12:18+05:30,[21264]
2027,1456,2020-07-21T17:36:03+05:30,"[21264, 21267]"
2028,1456,2020-07-20T17:39:34+05:30,[21251]
2029,1456,2020-07-20T16:51:13+05:30,"[21413, 21263]"
2030,1456,2020-07-20T10:47:58+05:30,[21302]
2031,1456,2020-07-18T18:45:21+05:30,"[21264, 21251]"
2032,1456,2020-07-18T18:36:03+05:30,[21264]
2033,1456,2020-07-18T17:52:55+05:30,[21251]
2034,1456,2020-07-18T11:26:31+05:30,"[21267, 21252]"
2035,1456,2020-07-18T10:56:46+05:30,"[21267, 21251, 21262]"
2036,1456,2020-07-17T17:14:04+05:30,[21253]
2037,1456,2020-07-16T16:54:22+05:30,"[21267, 21262]"
2038,1456,2020-07-16T16:22:51+05:30,"[21264, 21267]"
2039,1456,2020-07-16T12:18:08+05:30,[21267]
2040,1456,2020-07-16T11:54:03+05:30,"[21266, 21267]"
2041,1456,2020-07-16T11:18:16+05:30,[21262]
2042,1456,2020-07-15T19:14:50+05:30,"[20146, 19978, 20975]"
2043,1456,2020-07-14T19:13:28+05:30,[21252]
2044,1456,2020-07-14T19:10:38+05:30,[21251]
2045,1456,2020-07-14T17:28:30+05:30,[21252]
2046,1456,2020-07-14T17:17:53+05:30,[21251]
2047,1456,2020-07-14T12:12:52+05:30,"[21413, 21263]"
2048,1456,2020-07-13T17:57:37+05:30,[20121]
2049,1456,2020-07-13T14:29:45+05:30,"[21251, 21302]"
2050,1456,2020-07-11T16:16:38+05:30,[21565]
2051,1456,2020-07-11T12:07:58+05:30,"[21264, 21267, 21262]"
2052,1456,2020-07-11T11:14:26+05:30,[21253]
2053,1456,2020-07-11T11:03:00+05:30,"[21252, 21262]"
2054,1456,2020-07-10T16:09:29+05:30,[21251]
2055,1456,2020-07-10T15:47:15+05:30,[21251]
2056,1456,2020-07-09T19:24:47+05:30,"[20146, 19978, 20975]"
2057,1456,2020-07-09T16:47:18+05:30,[21302]
2058,1456,2020-07-09T11:53:33+05:30,[21251]
2059,1456,2020-07-09T10:45:49+05:30,[21251]
2060,1456,2020-07-08T18:31:07+05:30,"[21302, 21267, 21252, 21262]"
2061,1456,2020-07-08T18:02:01+05:30,[21251]
2062,1456,2020-07-08T13:12:04+05:30,[21302]
2063,1456,2020-07-07T18:17:04+05:30,[21251]
2064,1456,2020-07-06T20:05:12+05:30,"[20121, 19444]"
2065,1456,2020-07-06T17:00:34+05:30,[21251]
2066,1456,2020-07-06T11:53:21+05:30,"[21251, 21302]"
2067,1456,2020-07-06T11:29:13+05:30,[21302]
2068,1456,2020-07-04T13:38:49+05:30,[21234]
2069,1456,2020-07-04T12:08:01+05:30,[21251]
2070,1456,2020-07-04T11:43:50+05:30,[21252]
2071,1456,2020-07-03T19:34:47+05:30,[20976]
2072,1456,2020-07-02T19:56:45+05:30,"[20146, 19978, 20975]"
2073,1456,2020-07-02T16:09:18+05:30,[21252]
2074,1456,2020-07-01T19:53:45+05:30,[20976]
2075,1456,2020-07-01T15:16:43+05:30,[19444]
2076,1456,2020-07-01T12:50:37+05:30,[19446]
2077,1456,2020-06-30T19:59:44+05:30,[20146]
2078,1456,2020-06-30T12:41:32+05:30,"[21264, 21251]"
2079,1456,2020-06-29T19:34:34+05:30,[20975]
2080,1456,2020-06-29T16:42:11+05:30,[20121]
2081,49081,2020-09-17T13:35:54+05:30,"[23337, 23338, 23308, 22868, 22870]"
2082,2350,2020-09-17T12:55:29+05:30,"[21866, 21868, 21873, 21662, 21663]"
2083,2350,2020-09-16T18:49:12+05:30,[22089]
2084,2350,2020-09-14T13:08:10+05:30,"[22499, 19397, 19370, 19376, 19386, 19390]"
2085,2350,2020-09-11T18:16:05+05:30,[21761]
2086,2350,2020-09-11T13:11:59+05:30,"[22217, 22221]"
2087,2350,2020-09-11T12:32:27+05:30,[22809]
2088,2350,2020-09-10T18:14:54+05:30,[21761]
2089,2350,2020-09-08T14:00:02+05:30,"[22500, 19397, 19372, 19381, 19386]"
2090,2350,2020-09-07T17:45:22+05:30,"[21761, 19404, 19397, 21767]"
2091,2350,2020-09-07T16:55:18+05:30,"[19397, 22918, 22919, 21767, 19404]"
2092,2350,2020-09-05T12:37:00+05:30,"[22500, 19397, 21768, 19372, 19381, 19386]"
2093,2350,2020-09-04T17:37:27+05:30,"[19397, 21766, 21767, 21768, 19370, 19372, 19388, 19390]"
2094,2350,2020-09-03T18:06:35+05:30,[21761]
2095,2350,2020-09-03T13:52:45+05:30,"[22113, 22115]"
2096,2350,2020-09-02T16:20:47+05:30,[22809]
2097,2350,2020-09-02T10:43:42+05:30,"[22113, 22115]"
2098,2350,2020-09-01T17:06:17+05:30,[21761]
2099,2350,2020-08-31T13:59:52+05:30,"[21662, 21663]"
2100,2350,2020-08-31T13:35:53+05:30,[21663]
2101,2350,2020-08-29T18:04:29+05:30,"[21666, 21667, 21670, 21671, 21556, 21557, 21558]"
2102,2350,2020-08-29T17:02:29+05:30,[22221]
2103,2350,2020-08-29T16:28:01+05:30,[22221]
2104,2350,2020-08-29T15:44:38+05:30,[19607]
2105,2350,2020-08-29T13:28:58+05:30,[22118]
2106,2350,2020-08-28T17:46:46+05:30,[21761]
2107,2350,2020-08-28T12:39:59+05:30,[22221]
2108,2350,2020-08-27T16:53:12+05:30,[21761]
2109,2350,2020-08-27T16:47:16+05:30,"[19384, 19397, 19374]"
2110,2350,2020-08-27T16:30:47+05:30,"[21767, 19397, 19607]"
2111,2350,2020-08-24T19:15:15+05:30,"[21873, 21868, 21870, 21871]"
2112,2350,2020-08-24T15:57:41+05:30,"[22497, 22498]"
2113,2350,2020-08-22T16:59:02+05:30,"[22498, 22499, 22500]"
2114,2350,2020-08-21T15:16:12+05:30,[21662]
2115,2350,2020-08-21T13:40:15+05:30,[22114]
2116,2350,2020-08-20T19:02:29+05:30,[21761]
2117,2350,2020-08-20T15:32:45+05:30,"[22214, 22216, 22284, 22221, 22224]"
2118,2350,2020-08-19T16:55:08+05:30,[22363]
2119,2350,2020-08-18T16:48:39+05:30,[21761]
2120,2350,2020-08-18T14:33:39+05:30,"[21873, 21870, 21868, 21662]"
2121,2350,2020-08-18T13:53:24+05:30,"[21504, 21473, 21508, 21509, 21499, 21500, 21501, 21502, 21503]"
2122,2350,2020-08-18T13:23:02+05:30,"[21873, 21866, 21870, 21871]"
2123,2350,2020-08-18T12:45:50+05:30,"[21866, 21870, 21871]"
2124,2350,2020-08-18T12:34:51+05:30,"[21866, 21868, 21870, 21871, 21873, 21499, 21503]"
2125,2350,2020-08-18T11:55:15+05:30,"[21873, 21866, 21868]"
2126,2350,2020-08-18T11:49:00+05:30,"[21866, 21868, 21870, 21499, 21500]"
2127,2350,2020-08-18T11:42:40+05:30,"[21504, 21473, 21499, 21508]"
2128,2350,2020-08-17T17:39:43+05:30,[21761]
2129,2350,2020-08-17T15:40:57+05:30,"[21866, 21868, 21870, 21662, 21663]"
2130,2350,2020-08-17T15:11:05+05:30,"[21498, 21503]"
2131,2350,2020-08-17T14:44:06+05:30,"[21504, 21473, 21506, 21507, 21508, 21509, 21498, 21499, 21502]"
2132,2350,2020-08-17T13:53:58+05:30,[21663]
2133,2350,2020-08-17T13:20:08+05:30,"[21662, 21663]"
2134,2350,2020-08-17T13:05:47+05:30,"[21662, 21663]"
2135,2350,2020-08-17T12:58:25+05:30,[21663]
2136,2350,2020-08-14T16:56:47+05:30,"[21504, 21473, 21507, 21508, 21499, 21502]"
2137,2350,2020-08-14T13:34:08+05:30,"[21866, 21868, 21870, 21871, 21873, 21662]"
2138,2350,2020-08-13T17:20:02+05:30,[21761]
2139,2350,2020-08-13T16:40:37+05:30,[22217]
2140,2350,2020-08-10T15:46:13+05:30,"[21504, 21425, 21508]"
2141,2350,2020-07-30T15:32:00+05:30,[21761]
2142,2350,2020-07-29T18:53:25+05:30,[21761]
2143,2350,2020-07-29T17:11:44+05:30,"[19397, 21767, 19400, 19370, 19404, 19376, 19383, 19390]"
2144,2350,2020-07-28T19:27:10+05:30,[21761]
2145,2350,2020-07-27T18:49:14+05:30,"[22089, 22087]"
2146,2350,2020-07-25T16:49:02+05:30,"[19629, 19607]"
2147,2350,2020-07-24T17:44:21+05:30,"[19629, 19605, 19607]"
2148,2350,2020-07-23T20:28:11+05:30,"[21769, 21269]"
2149,2350,2020-07-23T18:00:32+05:30,"[19369, 21769]"
2150,2350,2020-07-23T13:56:06+05:30,"[19369, 21769]"
2151,2350,2020-07-22T16:22:20+05:30,"[19537, 19533, 19535]"
2152,2350,2020-07-21T18:53:48+05:30,[21759]
2153,2350,2020-07-20T14:28:27+05:30,"[21761, 21764]"
2154,2350,2020-07-18T17:01:29+05:30,"[20967, 20968, 20972, 19538, 19540, 19741, 19742]"
2155,2350,2020-07-18T15:44:17+05:30,"[21761, 21762, 21758, 21759]"
2156,2350,2020-07-17T19:03:46+05:30,[21769]
2157,2350,2020-07-17T17:16:30+05:30,[19532]
2158,2350,2020-07-17T16:18:00+05:30,"[20161, 20162, 20149, 20151, 20157, 20158]"
2159,2350,2020-07-17T13:26:50+05:30,"[20970, 19538, 19540, 19609, 19548]"
2160,2350,2020-07-16T16:49:12+05:30,"[20161, 20162, 20149, 20150, 20151, 20153, 20154, 20158]"
2161,2350,2020-07-15T14:10:54+05:30,"[21761, 21762, 21758]"
2162,2350,2020-07-14T10:48:33+05:30,"[20161, 20162, 20152, 20149, 20150, 20151, 20120, 20153, 20154, 20155, 20156]"
2163,2350,2020-07-04T13:58:47+05:30,[19531]
2164,2350,2020-07-03T17:57:41+05:30,[19612]
2165,2350,2020-07-03T17:42:19+05:30,"[19744, 19743, 19533, 19535]"
2166,2350,2020-07-03T17:02:40+05:30,[19538]
2167,2350,2020-07-02T14:09:13+05:30,"[19400, 21268]"
2168,2350,2020-07-02T12:49:43+05:30,[19379]
2169,2350,2020-07-01T16:49:50+05:30,"[19403, 21268]"
2170,2350,2020-06-29T16:57:19+05:30,[19533]
2171,2350,2020-06-29T10:13:26+05:30,"[19531, 19532]"
2172,2135,2020-09-17T12:24:55+05:30,"[21251, 21691]"
2173,2135,2020-09-16T23:24:45+05:30,[22210]
2174,2135,2020-09-16T19:52:14+05:30,[20976]
2175,2135,2020-09-16T12:12:59+05:30,"[21251, 22198]"
2176,2135,2020-09-16T12:08:49+05:30,[21253]
2177,2135,2020-09-16T11:07:27+05:30,"[22868, 22869, 22870]"
2178,2135,2020-09-15T19:38:42+05:30,[20976]
2179,2135,2020-09-15T13:49:17+05:30,"[21413, 21263]"
2180,2135,2020-09-14T20:05:09+05:30,[20976]
2181,2135,2020-09-14T17:32:45+05:30,"[21251, 21263]"
2182,2135,2020-09-14T16:49:10+05:30,[21263]
2183,2135,2020-09-14T10:49:01+05:30,"[21266, 21413, 21263]"
2184,2135,2020-09-11T19:45:16+05:30,[21675]
2185,2135,2020-09-11T17:57:22+05:30,"[22130, 21251]"
2186,2135,2020-09-11T17:54:06+05:30,[21267]
2187,2135,2020-09-11T17:51:46+05:30,"[21264, 21251]"
2188,2135,2020-09-11T11:29:45+05:30,[21253]
2189,2135,2020-09-10T19:37:44+05:30,[20976]
2190,2135,2020-09-10T18:52:41+05:30,"[21264, 21263]"
2191,2135,2020-09-09T20:24:43+05:30,[21263]
2192,2135,2020-09-09T19:40:06+05:30,[20976]
2193,2135,2020-09-09T12:17:23+05:30,[21251]
2194,2135,2020-09-08T19:34:03+05:30,[20976]
2195,2135,2020-09-08T18:41:07+05:30,[21302]
2196,2135,2020-09-08T16:44:21+05:30,"[21264, 21302]"
2197,2135,2020-09-08T11:48:05+05:30,"[21251, 21263, 22868, 22869, 22870, 22198]"
2198,2135,2020-09-07T19:38:44+05:30,[20976]
